Junction_ID_Alt	Junction_ID_Ref	Junction_Key_Alt_GRCh38	Junction_Key_Ref_GRCh38	Junction_Key_Alt_GRCh37	Junction_Key_Ref_GRCh37	Alpha_0	Beta_0	Pi_0	Alpha_1	Beta_1	Pi_1
26198924	26198925	14,88839573,88840848	14,88839573,88840864	14,89305917,89307192	14,89305917,89307208	0.207410414777075	187.549259314992	0.114010171210166	1.93645099114319	226.336721244227	0.0100010344505327
27724066	27724069	15,24962210,24967015	15,24962210,24967028	15,25207357,25212162	15,25207357,25212175	0.100000336418685	25.1073521172697	0.898338882212784	10.6370800969042	743.03396766959	0.0100000201664532
28154154	28154138	15,40557391,40562771	15,40557373,40562771	15,40849590,40854970	15,40849572,40854970	1.11113120851764	205.409276836792	0.010000443361148	1.04790592998457	13.8133042459694	0.0651360002578204
28178049	28178027	15,40838706,40844178	15,40838687,40844178	15,41130904,41136376	15,41130885,41136376	4.19979633742472	88.6531507602556	0.010000009039981	2.56968773935838	1.71958060679298	0.0100000119293137
28238244	28238245	15,41470393,41471151	15,41470393,41471171	15,41762591,41763349	15,41762591,41763369	2.20525090285244	999.301244853269	0.741409018322157	7.21881096335887	95.9601495662889	0.172761693611522
28295613	28295591	15,42217853,42218322	15,42217834,42218322	15,42510051,42510520	15,42510032,42510520	2.72084443080572	422.769467515506	0.0100001175002512	1.1566979498102	40.4472715154085	0.0100000551562277
28307305	28307306	15,42408325,42409281	15,42408325,42409302	15,42700523,42701479	15,42700523,42701500	0.583766766789838	830.872869863895	0.0100002089519484	0.858495019601912	10.8745155887879	0.0100000094638145
28313938	28313918	15,42446677,42448071	15,42446659,42448071	15,42738875,42740269	15,42738857,42740269	0.256835402630687	219.924552504092	0.0100018047482522	11.9769819297037	170.992145094269	0.0100000644599441
28463652	28463624	15,44570674,44572682	15,44570659,44572682	15,44862872,44864880	15,44862857,44864880	0.583011992519375	212.165653065841	0.0100000786423251	1.353822570652	38.6794004202183	0.0971727862684479
28583184	28583168	15,49128774,49129476	15,49128761,49129476	15,49420971,49421673	15,49420958,49421673	0.579293257726231	206.00066901928	0.0100024722692685	0.438151493863908	1.85198222888061	0.0100000323751463
28707270	28707261	15,52323463,52327851	15,52323445,52327851	15,52615660,52620048	15,52615642,52620048	0.172518988744372	182.323678279922	0.0100010129617927	2.63429570045224	49.2639406196064	0.0100001272201315
28861408	28861372	15,58917021,58932355	15,58917000,58932355	15,59209220,59224554	15,59209199,59224554	1.99097204774904	135.328148224735	0.0100048797052258	1.3027002266067	5.59136114417759	0.0100000016791525
29037832	29037833	15,64136411,64136845	15,64136411,64136860	15,64428610,64429044	15,64428610,64429059	1.47992389749219	997.99670895445	0.0100000486394748	4.26351113672955	716.210074911065	0.110480805500529
29113687	29113668	15,64970240,64974601	15,64970223,64974601	15,65262578,65266939	15,65262561,65266939	0.37868968466692	715.089976308487	0.0100041843292752	1.86848836254065	357.970524889204	0.0100003184414718
29418548	29418550	15,72567178,72570163	15,72567178,72570176	15,72859519,72862504	15,72859519,72862517	0.822110515542771	169.85696498193	0.0100014928145273	2.92366785452148	30.2829832212837	0.0688634257665499
29521712	29521713	15,74782721,74798211	15,74782721,74798232	15,75075062,75090552	15,75075062,75090573	3.40881806970032	303.463752307449	0.0237211453353504	3.18327908874847	59.2017340425236	0.126665197226555
29530918	29530894	15,74838764,74839009	15,74838746,74839009	15,75131105,75131350	15,75131087,75131350	0.437225449189518	213.060792586267	0.0100032513050253	5.09984299468334	42.1590923461826	0.0870072857940853
29581922	29581875	15,75359170,75359327	15,75359154,75359327	15,75651511,75651668	15,75651495,75651668	0.100000887910487	184.705185655395	0.0545582169587324	4.14327370472559	557.836994336435	0.0100001512903421
30063061	30063044	15,89327080,89327166	15,89327064,89327166	15,89870311,89870397	15,89870295,89870397	1.93596162685526	97.2346565670281	0.0100002441386499	3.52750388133293	28.6652763047656	0.0100000106542839
30134262	30134228	15,90232346,90233668	15,90232328,90233668	15,90775578,90776900	15,90775560,90776900	0.737670872219604	922.029923911889	0.0100002316213487	1.60979993454672	66.9570992452869	0.245932090435026
30206537	30206529	15,91006745,91006949	15,91006730,91006949	15,91549975,91550179	15,91549960,91550179	1.64071242136798	113.802744299584	0.010000017942461	5.7552438971165	76.8092364836405	0.0100000702079164
30341770	30341771	15,98913283,98915939	15,98913283,98915963	15,99456512,99459168	15,99456512,99459192	2.16382587855129	909.885015416707	0.346384727507158	1.05083251599549	27.9793721428349	0.0100000122088316
31580766	31580767	16,15035554,15035995	16,15035554,15036015	16,15129411,15129852	16,15129411,15129872	1.40188515317507	363.795971033487	0.0100011178418639	1.48511209121706	22.1847654755639	0.0100000095714125
30740346	30740327	16,1586293,1587197	16,1586276,1587197	16,1636294,1637198	16,1636277,1637198	0.100001081901127	130.455982003259	0.798984951265575	3.6347860232495	75.2157095683219	0.0100005358423068
30786600	30786552	16,1778340,1778434	16,1778322,1778434	16,1828341,1828435	16,1828323,1828435	2.49745441353861	172.78704589484	0.0386352631755825	3.79264212224921	80.4614263526405	0.0160619886948596
31738648	31738591	16,18788160,18788980	16,18788143,18788980	16,18799482,18800302	16,18799465,18800302	0.37897731495906	3.53365737178997	0.0100000831381584	0.972252360816997	0.837196525113062	0.0100000167738929
30931463	30931464	16,2527986,2528050	16,2527986,2528059	16,2577987,2578051	16,2577987,2578060	0.797573951233887	349.550623406017	0.0100041095556781	4.08942898641129	105.457010341446	0.175349430208771
32514781	32514783	16,30946949,30947031	16,30946949,30947051	16,30958270,30958352	16,30958270,30958372	3.3595896558464	200.987414734238	0.0100040933461058	1.5025805680581	7.03678781577478	0.0100000028995703
30502547	30502548	16,263776,263997	16,263776,264015	16,313775,313996	16,313775,314014	0.871749227126103	537.640451797056	0.0100004394614181	6.41853041937443	158.421941418721	0.140010304367043
32768359	32768335	16,47313837,47365787	16,47313824,47365787	16,47347748,47399698	16,47347735,47399698	0.963038227733775	241.404801964962	0.0100002204978856	3.00975112710963	49.8636953864876	0.0627619986883013
32787734	32787735	16,48296166,48299645	16,48296166,48299661	16,48330077,48333556	16,48330077,48333572	0.118697621258214	874.952766046508	0.0100008570548707	0.937853297605015	125.937869579376	0.280524097008441
32973724	32973702	16,56514696,56519745	16,56514681,56519745	16,56548608,56553657	16,56548593,56553657	0.100000846259613	132.159704442901	0.0338754590280587	3.76568403906225	68.9972802962795	0.0100001113209
30551266	30551268	16,519025,519732	16,519025,519753	16,569025,569732	16,569025,569753	0.828954036537625	442.162701540273	0.010001036618845	1.99762054580257	76.586789936274	0.0100000764173783
33107527	33107515	16,58166702,58167206	16,58166685,58167206	16,58200606,58201110	16,58200589,58201110	0.282417570678093	387.112737670292	0.0100055872912408	9.45066268340862	608.734592752611	0.0100000631457189
30577859	30577860	16,618261,625419	16,618261,625431	16,668261,675419	16,668261,675431	2.39146149481803	177.32210006007	0.0931622005265575	5.35313023964096	59.1730166318922	0.125096590482967
33276780	33276782	16,67228632,67228778	16,67228632,67228796	16,67262535,67262681	16,67262535,67262699	0.169621156645396	831.612912972374	0.0100038961186231	2.07803088655875	190.622095153147	0.152590952199188
33329471	33329444	16,67658833,67658927	16,67658817,67658927	16,67692736,67692830	16,67692720,67692830	2.45731552233049	91.6908690032029	0.0100006695432753	3.47656909850966	19.8315078923104	0.016638820353679
33460680	33460652	16,69121185,69121435	16,69121171,69121435	16,69155088,69155338	16,69155074,69155338	4.06250467210408	221.355798719123	0.0587982317942967	10.8735423339516	97.2724689813162	0.0471395698095332
33564889	33564863	16,70258245,70258979	16,70258218,70258979	16,70292148,70292882	16,70292121,70292882	1.22186504813908	750.57343289393	0.0100020217052758	0.458651702691389	10.9417610511313	0.0403680752211681
33593835	33593836	16,70465177,70466116	16,70465177,70466131	16,70499080,70500019	16,70499080,70500034	10.6277211726872	999.850695952457	0.946442029830269	5.90904103951721	43.3400481509981	0.166263603192475
30591187	30591189	16,658345,658509	16,658345,658524	16,708345,708509	16,708345,708524	2.10225247402863	55.3875004078559	0.0252922156728247	4.77703150282595	5.97833350416039	0.112800139542996
33692853	33692854	16,72105625,72105983	16,72105625,72106004	16,72139524,72139882	16,72139524,72139903	0.333882104588389	250.641566061055	0.0100175381767047	1.39683599488671	43.1015179987839	0.0100000720855192
30636970	30636972	16,793275,794033	16,793275,794053	16,843275,844033	16,843275,844053	0.493897596334018	162.251393957759	0.0100000764187308	2.17209735808152	5.75178235605298	0.0853079404487278
31296537	31296538	16,8639163,8641106	16,8639163,8641130	16,8733020,8734963	16,8733020,8734987	16.6804912892248	999.200148534208	0.987887164586719	1.33735985504735	18.4394702943294	0.102401920645445
34298016	34298017	16,88713448,88713630	16,88713448,88713646	16,88779856,88780038	16,88779856,88780054	0.279513497334269	122.130948464495	0.0100145742709152	0.988560122572217	10.4128522357316	0.0100000361873949
34448156	34448157	16,89712223,89712673	16,89712223,89712688	16,89778631,89779081	16,89778631,89779096	3.8275184678357	49.8843736860448	0.0100001514101303	7.62765744772115	2.25644470836009	0.0208578430841311
34512116	34512117	16,90037849,90040285	16,90037849,90040299	16,90104257,90106693	16,90104257,90106707	0.865756879503276	136.163465864243	0.0100003854462022	0.671784306307938	4.00468133400905	0.179569470050655
35649330	35649331	17,17159003,17161218	17,17159003,17161239	17,17062317,17064532	17,17062317,17064553	1.11065652244783	3.3975423492259	0.073896421738486	3.11763576513409	0.772800086743285	0.0100002631063374
35724677	35724666	17,18021873,18024623	17,18021858,18024623	17,17925187,17927937	17,17925172,17927937	0.493858271486071	195.728311455549	0.01003040293291	6.63400831923221	80.9359994206672	0.0100000090296295
34801700	34801702	17,2363135,2363433	17,2363135,2363464	17,2266429,2266727	17,2266429,2266758	0.390385873184017	61.7588091208855	0.0100002735636545	1.06362088912247	15.5582133113655	0.0100005283722658
34818003	34817993	17,2467895,2473523	17,2467877,2473523	17,2371189,2376817	17,2371171,2376817	0.100001057972543	58.4821708057861	0.347688889584386	16.0202448921978	333.105950914661	0.0100000467443205
36044374	36044376	17,27294436,27301766	17,27294436,27301787	17,25621462,25628792	17,25621462,25628813	0.741004385040926	238.478425402587	0.0100004965264142	0.939644779008944	22.7337544297428	0.010000177713393
36140193	36140166	17,28642098,28642274	17,28642079,28642274	17,26969116,26969292	17,26969097,26969292	0.810598904400216	262.294074713411	0.0100002664509036	5.5608252968433	233.967456855292	0.0892931030280725
36483861	36483862	17,34992693,34994253	17,34992693,34994275	17,33319712,33321272	17,33319712,33321294	0.573368351491942	85.6849196677001	0.010000035272319	1.42824453965935	5.4871201611224	0.0100000069586918
36535388	36535390	17,35820438,35822621	17,35820438,35822639	17,34147442,34149625	17,34147442,34149643	1.33312112324181	847.489777907205	0.0100000516769369	0.436954239757412	22.0598259124093	0.0100000248361373
36568764	36568752	17,36498578,36499074	17,36498560,36499074	17,34854422,34854918	17,34854404,34854918	1.49786082408577	211.88301422792	0.0693548513441153	0.913922249638782	12.1933317553656	0.0100002273578537
34873890	34873860	17,3615575,3621236	17,3615538,3621236	17,3518869,3524530	17,3518832,3524530	0.196693495985794	89.7185164739602	0.0100210859121955	2.43391669743178	8.24740769373661	0.202888314536772
36745288	36745290	17,39203110,39204049	17,39203110,39204076	17,37359363,37360302	17,37359363,37360329	1.03857075146135	412.117372697652	0.0100002277971466	1.52843380737199	83.2492993628176	0.127207059804402
36791373	36791374	17,39660274,39660409	17,39660274,39660430	17,37816527,37816662	17,37816527,37816683	0.859992617592497	703.086140126157	0.0100001609736614	2.19249936176145	110.548458650116	0.0100000455553431
36861293	36861295	17,40167949,40168180	17,40167949,40168202	17,38324202,38324433	17,38324202,38324455	0.870146903300395	553.358022533522	0.0100012309015641	19.3096435701952	999.307492025337	0.247529806158606
37031851	37031852	17,41818528,41819192	17,41818528,41819209	17,39974780,39975444	17,39974780,39975461	0.22162978482093	999.920032977548	0.0100018603200543	3.56642747974772	999.238075248531	0.381365704867521
37325275	37325261	17,44195182,44195418	17,44195141,44195418	17,42272550,42272786	17,42272509,42272786	0.464776968780209	616.192003224029	0.0103761129736837	2.56810152584158	104.250094548921	0.196981117358411
37349735	37349736	17,44350341,44350425	17,44350341,44350441	17,42427709,42427793	17,42427709,42427809	0.621332934616116	999.847116222481	0.0100000082414055	1.4496060732774	754.472783249403	0.0100001479768326
37624979	37624980	17,47678190,47678284	17,47678190,47678307	17,45755556,45755650	17,45755556,45755673	0.574814850917561	999.995427190605	0.0100011351739997	2.13299410676638	643.649595131601	0.0100001469767935
35007520	35007522	17,4892769,4892945	17,4892769,4892978	17,4796064,4796240	17,4796064,4796273	2.37885389071969	160.734459823419	0.0612728068076527	2.37105496073248	21.9691737767067	0.0100000218956027
37851554	37851526	17,50368314,50370031	17,50368299,50370031	17,48445675,48447392	17,48445660,48447392	2.17599149890586	183.441173084525	0.0973576154281905	2.82714397273496	57.3794122873084	0.0100000169657933
37872207	37872208	17,50550313,50550513	17,50550313,50550535	17,48627674,48627874	17,48627674,48627896	0.156638639360526	757.97036800507	0.0100057158718729	0.579925140618572	161.252445137904	0.0100003640209809
35028422	35028402	17,4959673,4959759	17,4959644,4959759	17,4862968,4863054	17,4862939,4863054	0.325288117464461	700.451879477569	0.0100020218334757	2.10155045504779	105.008299277678	0.0100000198153451
38045870	38045845	17,58005618,58005800	17,58005601,58005800	17,56082979,56083161	17,56082962,56083161	0.622641532261873	944.069995101231	0.0100000424747729	1.76430067062217	73.7057856246784	0.0111556746887683
38111693	38111654	17,59001742,59012327	17,59001715,59012327	17,57079103,57089688	17,57079076,57089688	4.60996347776832	35.5603336185891	0.010000032924973	6.27265902659773	9.85645652891229	0.0100000059791931
38116315	38116292	17,59070969,59075646	17,59070948,59075646	17,57148330,57153007	17,57148309,57153007	0.174888543416279	46.588668814166	0.0100006632457747	7.6555582250506	21.0621038564259	0.0710249558297317
38190472	38190473	17,59940944,59945384	17,59940944,59945405	17,58018305,58022745	17,58018305,58022766	0.387711040280231	122.548751711849	0.0100010148309635	1.69410739455817	35.4931322994205	0.0100001264252778
38337435	38337419	17,63434621,63435085	17,63434595,63435085	17,61511982,61512446	17,61511956,61512446	1.66148592222998	403.319188150426	0.0100002187349509	9.77908108679386	192.104731610336	0.0368872549950591
38377964	38377965	17,63792563,63798021	17,63792563,63798037	17,61869923,61875381	17,61869923,61875397	0.715891469694756	240.169517850396	0.0100019007859352	9.89103577119015	665.105748646855	0.0100000069431453
38389621	38389602	17,63833444,63833586	17,63833421,63833586	17,61910804,61910946	17,61910781,61910946	0.70388739351396	733.662698879018	0.0100008944357149	1.74863032652654	131.692665924934	0.010000011407396
38457894	38457876	17,64578595,64580788	17,64578577,64580788	17,62574713,62576906	17,62574695,62576906	0.407967319410426	60.3138635310356	0.0100002869287915	3.55069729364421	9.64105073365234	0.0100000353448435
38488217	38488199	17,65014845,65018252	17,65014830,65018252	17,63010963,63014370	17,63010948,63014370	0.100000313413404	93.3943367616193	0.367806719726213	0.803404614297023	3.6273589278548	0.610640161867678
35189027	35189012	17,7246883,7247063	17,7246863,7247063	17,7150202,7150382	17,7150182,7150382	0.990867427568776	999.611981294124	0.613243993371557	2.1857130693231	103.110313633771	0.0100000099615731
38817675	38817624	17,75042688,75046924	17,75042660,75046924	17,73038783,73043019	17,73038755,73043019	0.735479935600693	798.952132328359	0.010000142158382	5.09070318334545	718.513098544735	0.191052841257177
38878272	38878273	17,75490759,75491029	17,75490759,75491048	17,73486840,73487110	17,73486840,73487129	0.70882732976486	164.195102648976	0.0100001311113835	1.39190733490974	15.8729332245258	0.0100000289266899
38909856	38909858	17,75624640,75624757	17,75624640,75624770	17,73620720,73620837	17,73620720,73620850	0.467719683356031	283.758956252023	0.0100009942816447	1.23117067368488	21.0519070970759	0.0100000855123189
38919595	38919596	17,75693483,75699758	17,75693483,75699782	17,73689563,73695838	17,73689563,73695862	0.14573137260681	294.082316201139	0.0100013451257439	1.6668219176173	54.0408371467921	0.043706043259888
39155470	39155428	17,78113231,78113547	17,78113212,78113547	17,76109312,76109628	17,76109293,76109628	0.332755426124232	169.629428971178	0.0100008072785457	1.32070317215203	51.6858076521291	0.164086486647556
39324219	39324193	17,80214784,80215032	17,80214766,80215032	17,78188583,78188831	17,78188565,78188831	1.08306140818231	200.130308177676	0.0100008221461108	1.81258466985401	7.9990425167471	0.0100003425142543
39500534	39500502	17,81589120,81596115	17,81589105,81596115	17,79556146,79563141	17,79556131,79563141	5.03844222537603	319.204740222168	0.0100027818095696	1.44763009961127	12.808930663903	0.0100000082977504
39503065	39503048	17,81613517,81622165	17,81613495,81622165	17,79580543,79589191	17,79580521,79589191	0.100000171401587	112.781358935181	0.83731449622068	0.70792507014108	25.0026371627615	0.103247180231615
39580305	39580289	17,81904964,81905065	17,81904945,81905065	17,79862840,79862941	17,79862821,79862941	0.815305221148454	488.789628177629	0.0100019043934773	1.60457506952689	118.698924182286	0.0100000201055194
39611492	39611493	17,82032829,82032927	17,82032829,82032946	17,79990705,79990803	17,79990705,79990822	0.620550497527311	532.536243612833	0.0100005377021406	6.1814360414619	677.915376080139	0.010000016289081
39620494	39620495	17,82055826,82055985	17,82055826,82056000	17,80013702,80013861	17,80013702,80013876	0.358198164905622	446.15854427279	0.0100002533347752	3.87080898361862	70.7532919423317	0.0397852623080591
39681694	39681679	17,82251543,82252433	17,82251528,82252433	17,80209419,80210309	17,80209404,80210309	0.105916762277243	738.610943490455	0.0100039723958429	1.68276426185354	121.063092482611	0.126566371989577
40126246	40126247	18,12420494,12421521	18,12420494,12421539	18,12420493,12421520	18,12420493,12421538	48.3456299249704	895.29290049425	0.955744578238723	5.14563368070901	3.41384029707209	0.136073595157961
40411364	40411340	18,24171513,24172375	18,24171499,24172375	18,21751477,21752339	18,21751463,21752339	0.10000059636429	277.720177288617	0.133182925009234	4.30914340854849	701.954909853579	0.0100001135964982
39847324	39847304	18,224201,224923	18,224180,224923	18,224201,224923	18,224180,224923	2.33233040396546	70.228008141831	0.0100013709004737	1.76651385691403	7.36962204572995	0.0100000087969584
40554985	40554986	18,35243294,35254210	18,35243294,35254231	18,32823258,32834174	18,32823258,32834195	0.278642580673962	4.53008259390966	0.0100017412862108	3.3354669718058	2.65928848731481	0.0100000412576493
40589680	40589682	18,36145035,36145933	18,36145035,36145947	18,33724998,33725896	18,33724998,33725910	0.953498167316394	188.924428029371	0.0100003266850278	1.67263644434464	11.2575064779429	0.010000131164014
40590897	40590898	18,36159831,36159941	18,36159831,36159957	18,33739794,33739904	18,33739794,33739920	0.707884906030479	404.264700586873	0.0100005563016318	1.24710831515972	69.1393791449146	0.0100000302943069
40685663	40685649	18,45879228,45880074	18,45879215,45880074	18,43459193,43460039	18,43459180,43460039	0.392020899601513	51.0102353813663	0.0100001633390822	413.213409504487	891.482512860523	0.1415790702703
40700152	40700107	18,46095148,46098171	18,46095132,46098171	18,43675114,43678137	18,43675098,43678137	0.204855812753551	999.591770408448	0.0100007375506307	0.888652047476607	77.1750516636018	0.0581494988845244
40794357	40794343	18,49785373,49787290	18,49785352,49787290	18,47311743,47313660	18,47311722,47313660	0.100000004775463	0.100000016081953	0.384987652917498	997.2258585528	0.100000014643703	0.0100000000733027
41108173	41108161	18,70020834,70024721	18,70020818,70024721	18,67688070,67691957	18,67688054,67691957	7.98945327052301	819.086855460167	0.955495669066647	5.51733761042109	624.744348105156	0.0100000153194975
39863211	39863184	18,683396,685920	18,683381,685920	18,683396,685920	18,683381,685920	2.78795734757701	111.585174892232	0.0100002431660376	2.48954520649616	1.80343772336838	0.0258735017835253
40025248	40025233	18,9133523,9136363	18,9133511,9136363	18,9133521,9136361	18,9133509,9136361	0.614901531136268	4.28076038893182	0.0100005519822988	1.12373962627509	0.289429055278923	0.0100000283271834
42703106	42703107	19,10087301,10089630	19,10087301,10089656	19,10197977,10200306	19,10197977,10200332	0.100001267769315	130.885010469513	0.937265518301889	4.00629744622941	478.814986550299	0.521842344426274
43291956	43291957	19,13920923,13923317	19,13920923,13923332	19,14031736,14034130	19,14031736,14034145	0.537387118802414	175.439685869268	0.0100002543556902	2.6717066929803	7.60622829563387	0.010000009922533
43457355	43457323	19,15380634,15397149	19,15380613,15397149	19,15491445,15507960	19,15491424,15507960	0.100000064335587	166.164712392769	0.707179947536084	2.33764759401161	20.621827747409	0.0761920294259324
41739069	41739071	19,2247023,2247565	19,2247023,2247593	19,2247022,2247564	19,2247022,2247592	0.952550959724253	997.705970917844	0.0100021127854822	3.07338297726559	72.5281402778352	0.032498661683429
44311021	44310977	19,23362740,23373741	19,23362726,23373741	19,23545542,23556543	19,23545528,23556543	0.445466247916665	35.9280114231289	0.010011805229778	830.830814073162	960.015462474139	0.241328533798664
41937441	41937444	19,3573801,3574340	19,3573801,3574382	19,3573799,3574338	19,3573799,3574380	0.565419708181475	309.573804669154	0.0100018184221704	4.23451992714053	163.535989206196	0.0462567693491635
45083224	45083204	19,38890159,38893413	19,38890145,38893413	19,39380799,39384053	19,39380785,39384053	0.100000088620321	896.893862643611	0.390164713411193	12.5994969160783	999.988457643168	0.35353223093402
45097232	45097213	19,38946606,38948566	19,38946568,38948566	19,39437246,39439206	19,39437208,39439206	1.56224426169901	161.571139074182	0.0100000110931827	0.914111552028997	10.6197932157888	0.045162381919847
45165325	45165326	19,39473522,39473946	19,39473522,39473962	19,39964162,39964586	19,39964162,39964602	0.908133738978527	619.28143644386	0.010001852722939	4.9784441080259	286.217506017627	0.0100000049201857
45245588	45245589	19,40365931,40366397	19,40365931,40366418	19,40871838,40872304	19,40871838,40872325	0.348702891779073	998.440854882936	0.0100001232943094	2.29896604478164	600.963099017597	0.224572190911315
45273391	45273392	19,40578213,40578447	19,40578213,40578461	19,41084119,41084353	19,41084119,41084367	1.25123862367037	194.089629332301	0.0100000357581431	3.23932041557047	25.0229973940567	0.0100000028146196
45295870	45295852	19,40714154,40714277	19,40714134,40714277	19,41220059,41220182	19,41220039,41220182	1.02063561234739	216.675614841258	0.0100466052052987	7.38126870097292	256.429957103035	0.186385785082229
45302830	45302831	19,40751482,40757309	19,40751482,40757331	19,41257387,41263214	19,41257387,41263236	0.518995381310149	520.83623874027	0.0100047599882023	0.860669832897211	83.7258255103097	0.0646678221385967
45509349	45509350	19,42362214,42362365	19,42362214,42362383	19,42866366,42866517	19,42866366,42866535	0.915298954276175	183.798632331773	0.010000536423912	0.775916411800249	15.3603867002981	0.0100002823202841
45737528	45737530	19,45069249,45069985	19,45069249,45070021	19,45572507,45573243	19,45572507,45573279	0.100000614816525	363.772192955427	0.402900576053037	3.45852778857973	90.7016975210983	0.010000002680872
46199043	46199045	19,48900373,48900768	19,48900373,48900785	19,49403630,49404025	19,49403630,49404042	1.3115701716934	922.049563685978	0.0100004911943694	3.62707100345506	135.829694019313	0.0628352361982287
46344693	46344694	19,49646203,49646504	19,49646203,49646525	19,50149460,50149761	19,50149460,50149782	0.221400008357098	319.278972593961	0.0100015078677058	3.85072309359979	67.5091492806992	0.080703692322631
42228756	42228735	19,5595511,5598792	19,5595498,5598792	19,5595522,5598803	19,5595509,5598803	0.757732647880218	279.581385442024	0.0100042770513145	1.71569371133199	14.3776912001386	0.0100001356629824
42241761	42241746	19,5679424,5679585	19,5679397,5679585	19,5679435,5679596	19,5679408,5679596	0.464218395095955	927.294179853613	0.0100025809507964	2.01581801091893	170.687449201701	0.0100000004116703
42261305	42261287	19,5790363,5791043	19,5790336,5791043	19,5790374,5791054	19,5790347,5791054	0.100000519374373	123.07413426578	0.644011677855878	2.06754815502439	118.806250035928	0.0100000053478698
4326479	4326480	1,100011534,100015284	1,100011534,100015301	1,100477090,100480840	1,100477090,100480857	0.117948633350029	118.359765586874	0.0100053146458961	3.45456114396405	91.0121881585533	0.164047066433203
4358865	4358843	1,100992755,100995109	1,100992741,100995109	1,101458311,101460665	1,101458297,101460665	0.449082572565509	125.638490877696	0.010001498119344	1.49640451314119	1.7051844282248	0.0320928455540717
4763412	4763413	1,116393724,116395090	1,116393724,116395109	1,116936346,116937712	1,116936346,116937731	0.307710663022186	999.169707693617	0.0100000498670747	0.730289336399172	186.132870280897	0.0100000367376875
1018074	1018075	1,11948068,11949756	1,11948068,11949772	1,12008125,12009813	1,12008125,12009829	0.100000080104322	453.496550130967	0.546564070948609	0.550860142923271	99.9224538220851	0.28324313008331
203298	203275	1,1298129,1298369	1,1298114,1298369	1,1233509,1233749	1,1233494,1233749	0.462601660241565	172.968421696828	0.0100003290429059	3.59530902061616	32.7022319957014	0.0100000313350379
5504524	5504525	1,150346492,150349143	1,150346492,150349156	1,150318968,150321619	1,150318968,150321632	0.115573403489885	52.9545284485342	0.0100012212536837	2.58642116400972	129.613205777232	0.0100000397945781
5837430	5837432	1,153778886,153779095	1,153778886,153779113	1,153751362,153751571	1,153751362,153751589	0.277399725588721	264.826141217642	0.0100013844223212	1.71915246458407	22.9386938974608	0.010000018998742
5900733	5900696	1,154219961,154220341	1,154219938,154220341	1,154192437,154192817	1,154192414,154192817	0.402453327939572	999.988617156214	0.0100010807299619	2.80658144500074	450.077151733882	0.162479233491319
5915449	5915450	1,154334266,154334482	1,154334266,154334502	1,154306742,154306958	1,154306742,154306978	0.10225231666836	99.2981096424984	0.622196188682783	0.480340203838606	5.46460846255484	0.0625207592920481
5917367	5917368	1,154344786,154344953	1,154344786,154344970	1,154317262,154317429	1,154317262,154317446	0.689686554303038	196.482072376201	0.010000370587291	0.953844213752942	30.3654022675915	0.010000065939336
5965484	5965453	1,154951949,154953670	1,154951922,154953670	1,154924425,154926146	1,154924398,154926146	1.01883840467865	377.281312199962	0.0100029465109137	5.91665874591262	451.336181309565	0.0100000129909555
6042891	6042893	1,155312396,155317919	1,155312396,155317940	1,155282187,155287710	1,155282187,155287731	0.390221838929589	401.347360406954	0.0100023826563582	1.39729212175221	29.3515603892808	0.0100001432954865
6095997	6095958	1,155660934,155661306	1,155660914,155661306	1,155630725,155631097	1,155630705,155631097	1.79572105728561	3.31169825959144	0.0677376477228111	9.40849939284744	0.607122453338005	0.0100000015109976
6109575	6109576	1,155731416,155731923	1,155731416,155731943	1,155701207,155701714	1,155701207,155701734	0.811694884564967	683.955976069228	0.0100035148640097	1.76657786207191	137.817380858574	0.0957493903297313
6240392	6240393	1,156583171,156583321	1,156583171,156583337	1,156552963,156553113	1,156552963,156553129	3.95639743481797	111.994438894445	0.0100046762927034	82.808538341057	316.325777903609	0.163486347283129
6474490	6474492	1,161157318,161157598	1,161157318,161157616	1,161127108,161127388	1,161127108,161127406	1.26249385082984	997.19952865036	0.0100003059863232	1.01532600034924	130.065243189266	0.0100000465435996
6610473	6610474	1,165649965,165650993	1,165649965,165651013	1,165619202,165620230	1,165619202,165620250	1.46363739865121	998.856701981338	0.0100008343321402	1.7850155458677	109.775058746702	0.0100000227595647
1257963	1257937	1,16476548,16476929	1,16476505,16476929	1,16803043,16803424	1,16803000,16803424	1.03771769808129	6.28128494740995	0.206637845436812	780.198653910966	433.628979456786	0.0100000007569004
6957953	6957954	1,179348943,179350276	1,179348943,179350295	1,179318078,179319411	1,179318078,179319430	0.122796925138441	194.265345413126	0.0100007041012106	3.70061820321842	90.8033031415391	0.0204300158886723
6971597	6971549	1,179865870,179877238	1,179865855,179877238	1,179835005,179846373	1,179834990,179846373	0.605420425867315	110.839707644387	0.0100006869556731	1.46577610036237	4.59085593715927	0.0157155560460604
7139720	7139721	1,185087641,185091564	1,185087641,185091578	1,185056773,185060696	1,185056773,185060710	2.33036019463542	48.9729477622958	0.123309643832305	6.45561158984776	19.2568354636158	0.0100000220897044
7168444	7168416	1,186331597,186332194	1,186331582,186332194	1,186300729,186301326	1,186300714,186301326	1.8502536987663	443.033514510185	0.0100007768487184	2.80249465823218	35.887066064803	0.0100000512312683
